statisticalID,name,partOf,code,physicalType
MX20058,Mazatlán Villa de Flores,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX30103,Mecatlán,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX30104,Mecayapan,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX30105,Medellín,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX15053,Melchor Ocampo,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX19035,Melchor Ocampo,Location/MX19,ADMIN_STRUCTURE,Jurisdiction
MX32027,Melchor Ocampo,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX28023,Méndez,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX08045,Meoqui,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX31050,Mérida,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX20037,Mesones Hidalgo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX07055,Metapa,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX13035,Metepec,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX15054,Metepec,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX12043,Metlatónoc,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX13037,Metztitlán,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX02002,Mexicali,Location/MX02,ADMIN_STRUCTURE,Jurisdiction
MX15055,Mexicaltzingo,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX24021,Mexquitic de Carmona,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX14060,Mexticacán,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX10014,Mezquital,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX32028,Mezquital del Oro,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX14061,Mezquitic,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX17015,Miacatlán,Location/MX17,ADMIN_STRUCTURE,Jurisdiction
MX30106,Miahuatlán,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX20059,Miahuatlán de Porfirio Díaz,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX28024,Mier,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX19036,Mier y Noriega,Location/MX19,ADMIN_STRUCTURE,Jurisdiction
MX28025,Miguel Alemán,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX32029,Miguel Auza,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX09016,Miguel Hidalgo,Location/MX09,ADMIN_STRUCTURE,Jurisdiction
MX09009,Milpa Alta,Location/MX09,ADMIN_STRUCTURE,Jurisdiction
MX19037,Mina,Location/MX19,ADMIN_STRUCTURE,Jurisdiction
MX06008,Minatitlán,Location/MX06,ADMIN_STRUCTURE,Jurisdiction
MX30108,Minatitlán,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX13051,Mineral de la Reforma,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX13038,Mineral del Chico,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX13039,Mineral del Monte,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX28026,Miquihuana,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX30109,Misantla,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX07056,Mitontic,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX20060,Mixistlán de la Reforma,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX13041,Mixquiahuala de Juárez,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX21097,Mixtla,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX30110,Mixtla de Altamirano,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX14062,Mixtlán,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX12044,Mochitlán,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX31051,Mocochá,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX25013,Mocorito,Location/MX25,ADMIN_STRUCTURE,Jurisdiction
MX24022,Moctezuma,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX26038,Moctezuma,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX13042,Molango de Escamilla,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX21098,Molcaxac,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX30111,Moloacán,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX32030,Momax,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX05018,Monclova,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX20061,Monjas,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX32031,Monte Escobedo,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX07117,Montecristo de Guerrero,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX19038,Montemorelos,Location/MX19,ADMIN_STRUCTURE,Jurisdiction
MX19039,Monterrey,Location/MX19,ADMIN_STRUCTURE,Jurisdiction
MX16053,Morelia,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX05019,Morelos,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX08046,Morelos,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX15056,Morelos,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX16054,Morelos,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX32032,Morelos,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX08047,Moris,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX11021,Moroleón,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX07057,Motozintla,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX31052,Motul,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX32033,Moyahua de Estrada,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX16055,Múgica,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX03002,Mulegé,Location/MX03,ADMIN_STRUCTURE,Jurisdiction
MX31053,Muna,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX29011,Muñoz de Domingo Arenas,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX31054,Muxupip,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX05020,Múzquiz,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX27013,Nacajuca,Location/MX27,ADMIN_STRUCTURE,Jurisdiction
MX26039,Naco,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX26040,Nácori Chico,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX26041,Nacozari de García,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX05021,Nadadores,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX16056,Nahuatzen,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX08048,Namiquipa,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX29021,Nanacamilpa de Mariano Arista,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX30206,Nanchital de Lázaro Cárdenas del Río,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX30112,Naolinco,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX30113,Naranjal,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX30013,Naranjos Amatlán,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX20062,Natividad,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX29023,Natívitas,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX15057,Naucalpan de Juárez,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX21100,Naupan,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX30114,Nautla,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX21101,Nauzontla,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX05022,Nava,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX26042,Navojoa,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX25018,Navolato,Location/MX25,ADMIN_STRUCTURE,Jurisdiction
MX20063,Nazareno Etla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX10015,Nazas,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX21102,Nealtican,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20064,Nejapa de Madero,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX15059,Nextlalpan,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX15058,Nezahualcóyotl,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX21103,Nicolás Bravo,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX13043,Nicolás Flores,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX15060,Nicolás Romero,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX07058,Nicolás Ruíz,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX32034,Nochistlán de Mejía,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX16057,Nocupétaro,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX26043,Nogales,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX30115,Nogales,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX10016,Nombre de Dios,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX08049,Nonoava,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX13044,Nopala de Villagrán,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX15061,Nopaltepec,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX21104,Nopalucan,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX32035,Noria de Ángeles,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX08050,Nuevo Casas Grandes,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX10039,Nuevo Ideal,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX28027,Nuevo Laredo,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX28028,Nuevo Morelos,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX16058,Nuevo Parangaricutiro,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX16059,Nuevo Urecho,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX20504,Nuevo Zoquiápam,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX16060,Numarán,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX20067,Oaxaca de Juárez,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX05023,Ocampo,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX08051,Ocampo,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX10017,Ocampo,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX11022,Ocampo,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX16061,Ocampo,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX28029,Ocampo,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX07059,Ocosingo,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX07060,Ocotepec,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX21105,Ocotepec,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX14063,Ocotlán,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX20068,Ocotlán de Morelos,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX15062,Ocoyoacac,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX21106,Ocoyucan,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX07061,Ocozocoautla de Espinosa,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX15063,Ocuilan,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX17016,Ocuituco,Location/MX17,ADMIN_STRUCTURE,Jurisdiction
MX08052,Ojinaga,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX32036,Ojocaliente,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX14064,Ojuelos de Jalisco,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX12045,Olinalá,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX21107,Olintla,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX30116,Oluta,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX30117,Omealca,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX12046,Ometepec,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX13045,Omitlán de Juárez,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX26044,Onavas,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX31055,Opichén,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX26045,Opodepe,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX26046,Oquitoa,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX21108,Oriental,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX30118,Orizaba,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX07062,Ostuacán,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX07063,Osumacinta,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX10019,Otáez,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX30119,Otatitlán,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX30120,Oteapan,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX23004,Othón P. Blanco,Location/MX23,ADMIN_STRUCTURE,Jurisdiction
MX15065,Otumba,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX15066,Otzoloapan,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX15067,Otzolotepec,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX07064,Oxchuc,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX31056,Oxkutzcab,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX30121,Ozuluama de Mascareñas,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX15068,Ozumba,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX01006,Pabellón de Arteaga,Location/MX01,ADMIN_STRUCTURE,Jurisdiction
MX13048,Pachuca de Soto,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX13047,Pacula,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX28030,Padilla,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX21109,Pahuatlán,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX16062,Pajacuarán,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX30122,Pajapan,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX07065,Palenque,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX04007,Palizada,Location/MX04,ADMIN_STRUCTURE,Jurisdiction
MX21110,Palmar de Bravo,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX28031,Palmillas,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX31057,Panabá,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX16063,Panindícuaro,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX29024,Panotla,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX07066,Pantelhó,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX07067,Pantepec,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX21111,Pantepec,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX30123,Pánuco,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX32037,Pánuco,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX10020,Pánuco de Coronado,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX15069,Papalotla,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX29041,Papalotla de Xicohténcatl,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX30124,Papantla,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX16065,Paracho,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX16064,Parácuaro,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX27014,Paraíso,Location/MX27,ADMIN_STRUCTURE,Jurisdiction
MX19040,Parás,Location/MX19,ADMIN_STRUCTURE,Jurisdiction
MX05024,Parras,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX30126,Paso de Ovejas,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX30125,Paso del Macho,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX16066,Pátzcuaro,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX12047,Pedro Ascencio Alquisiras,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX22012,Pedro Escobedo,Location/MX22,ADMIN_STRUCTURE,Jurisdiction
MX22013,Peñamiller,Location/MX22,ADMIN_STRUCTURE,Jurisdiction
MX16067,Penjamillo,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX11023,Pénjamo,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX10021,Peñón Blanco,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX16068,Peribán,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX30128,Perote,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX19041,Pesquería,Location/MX19,ADMIN_STRUCTURE,Jurisdiction
MX12048,Petatlán,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX21112,Petlalcingo,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX31058,Peto,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX21113,Piaxtla,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX07068,Pichucalco,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX05025,Piedras Negras,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX14065,Pihuamo,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX07069,Pijijiapan,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX12049,Pilcaya,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX22002,Pinal de Amoles,Location/MX22,ADMIN_STRUCTURE,Jurisdiction
MX32038,Pinos,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX20070,Pinotepa de Don Luis,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX13049,Pisaflores,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX26047,Pitiquito,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX30129,Platón Sánchez,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX30130,Playa Vicente,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX02005,Playas de Rosarito,Location/MX02,ADMIN_STRUCTURE,Jurisdiction
MX20071,Pluma Hidalgo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX10022,Poanas,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX15071,Polotitlán,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX14066,Poncitlán,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX30131,Poza Rica de Hidalgo,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX08053,Praxedis G. Guerrero,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX05026,Progreso,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX31059,Progreso,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX13050,Progreso de Obregón,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX21114,Puebla,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX10023,Pueblo Nuevo,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX11024,Pueblo Nuevo,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX07072,Pueblo Nuevo Solistahuacán,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX30133,Pueblo Viejo,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX17017,Puente de Ixtla,Location/MX17,ADMIN_STRUCTURE,Jurisdiction
MX30134,Puente Nacional,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX26048,Puerto Peñasco,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX14067,Puerto Vallarta,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX12050,Pungarabato,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX16070,Purépero,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX11025,Purísima del Rincón,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX16071,Puruándiro,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX20073,Putla Villa de Guerrero,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21115,Quecholac,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX12051,Quechultenango,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX16072,Queréndaro,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX22014,Querétaro,Location/MX22,ADMIN_STRUCTURE,Jurisdiction
MX21116,Quimixtlán,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX31060,Quintana Roo,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX26049,Quiriego,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX16073,Quiroga,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX14069,Quitupan,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX30135,Rafael Delgado,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX21117,Rafael Lara Grajales,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX30136,Rafael Lucio,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX05027,Ramos Arizpe,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX07073,Rayón,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX15072,Rayón,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX24023,Rayón,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX26050,Rayón,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX19043,Rayones,Location/MX19,ADMIN_STRUCTURE,Jurisdiction
MX07074,Reforma,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX20075,Reforma de Pineda,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20077,Reyes Etla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX28032,Reynosa,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX01007,Rincón de Romos,Location/MX01,ADMIN_STRUCTURE,Jurisdiction
MX30138,Río Blanco,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX28033,Río Bravo,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX32039,Río Grande,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX31061,Río Lagartos,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX24024,Rioverde,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX08054,Riva Palacio,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX10024,Rodeo,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX20078,Rojas de Cuauhtémoc,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX11026,Romita,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX08055,Rosales,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX18010,Rosamorada,Location/MX18,ADMIN_STRUCTURE,Jurisdiction
MX08056,Rosario,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX25014,Rosario,Location/MX25,ADMIN_STRUCTURE,Jurisdiction
MX26051,Rosario,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX18011,Ruíz,Location/MX18,ADMIN_STRUCTURE,Jurisdiction
MX07076,Sabanilla,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX05028,Sabinas,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX19044,Sabinas Hidalgo,Location/MX19,ADMIN_STRUCTURE,Jurisdiction
MX31062,Sacalum,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX05029,Sacramento,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX26052,Sahuaripa,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX16076,Sahuayo,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX32040,Sain Alto,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX11027,Salamanca,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX20079,Salina Cruz,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX24025,Salinas,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX19045,Salinas Victoria,Location/MX19,ADMIN_STRUCTURE,Jurisdiction
MX30139,Saltabarranca,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX05030,Saltillo,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX07077,Salto de Agua,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX25015,Salvador Alvarado,Location/MX25,ADMIN_STRUCTURE,Jurisdiction
MX16079,Salvador Escalante,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX11028,Salvatierra,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX31063,Samahil,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX20080,San Agustín Amatengo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20081,San Agustín Atenango,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20082,San Agustín Chayuco,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20083,San Agustín de las Juntas,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20084,San Agustín Etla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20085,San Agustín Loxicha,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX13036,San Agustín Metzquititlán,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX20086,San Agustín Tlacotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX13052,San Agustín Tlaxiaca,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX20087,San Agustín Yatareni,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20088,San Andrés Cabecera Nueva,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21119,San Andrés Cholula,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20089,San Andrés Dinicuiti,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX07118,San Andrés Duraznal,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX20090,San Andrés Huaxpaltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20091,San Andrés Huayápam,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20092,San Andrés Ixtlahuaca,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20093,San Andrés Lagunas,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20094,San Andrés Nuxiño,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20095,San Andrés Paxtlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20096,San Andrés Sinaxtla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20097,San Andrés Solaga,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX30140,San Andrés Tenejapan,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
